ID,Name,Club,Latitude,Longitude,Value,Category
240946,F. Baptiste,Crystal Palace,51.398333,-0.085556,190000,Forward
231182,O. O'Dwyer,Crystal Palace,51.398333,-0.085556,160000,Defense
240947,T. Mitchell,Crystal Palace,51.398333,-0.085556,160000,Defense
49212,J. Speroni,Crystal Palace,51.398333,-0.085556,60000,Goalkeeper
187754,Marlos,Shakhtar Donetsk,48.020833,37.809722,21000000,Midfield
188803,Taison,Shakhtar Donetsk,48.020833,37.809722,21000000,Midfield
206413,T. Stepanenko,Shakhtar Donetsk,48.020833,37.809722,12000000,Midfield
195861,Y. Rakitskyi,Shakhtar Donetsk,48.020833,37.809722,12000000,Defense
201119,Ismaily,Shakhtar Donetsk,48.020833,37.809722,11500000,Defense
224811,I. Ordets,Shakhtar Donetsk,48.020833,37.809722,8500000,Defense
228698,V. Kovalenko,Shakhtar Donetsk,48.020833,37.809722,8500000,Midfield
211048,O. Kayode,Shakhtar Donetsk,48.020833,37.809722,7500000,Forward
243238,Júnior Moraes,Shakhtar Donetsk,48.020833,37.809722,7000000,Forward
200206,Alan Patrick,Shakhtar Donetsk,48.020833,37.809722,7000000,Midfield
206414,S. Kryvtsov,Shakhtar Donetsk,48.020833,37.809722,6500000,Defense
206427,B. Butko,Shakhtar Donetsk,48.020833,37.809722,6000000,Defense
186556,Dentinho,Shakhtar Donetsk,48.020833,37.809722,5500000,Midfield
234701,Maycon,Shakhtar Donetsk,48.020833,37.809722,5500000,Midfield
203279,Wellington Nem,Shakhtar Donetsk,48.020833,37.809722,3800000,Midfield
244389,Fernando,Shakhtar Donetsk,48.020833,37.809722,3800000,Midfield
142902,A. Pyatov,Shakhtar Donetsk,48.020833,37.809722,3600000,Goalkeeper
229526,M. Malyshev,Shakhtar Donetsk,48.020833,37.809722,3600000,Midfield
239904,D. Khocholava,Shakhtar Donetsk,48.020833,37.809722,3300000,Defense
239717,O. Danchenko,Shakhtar Donetsk,48.020833,37.809722,2700000,Defense
229528,M. Matvienko,Shakhtar Donetsk,48.020833,37.809722,2500000,Defense
236345,A. Totovytskyi,Shakhtar Donetsk,48.020833,37.809722,2200000,Midfield
244584,O. Shevchenko,Shakhtar Donetsk,48.020833,37.809722,1500000,Goalkeeper
244497,Marquinhos Cipriano,Shakhtar Donetsk,48.020833,37.809722,1200000,Midfield
224812,S. Bolbat,Shakhtar Donetsk,48.020833,37.809722,1100000,Midfield
246340,M. Mudryk,Shakhtar Donetsk,48.020833,37.809722,650000,Midfield
237050,O. Kudryk,Shakhtar Donetsk,48.020833,37.809722,450000,Goalkeeper
237053,V. Tankovskyi,Shakhtar Donetsk,48.020833,37.809722,450000,Midfield
208135,A. Doucouré,Watford,51.649836,-0.401486,19500000,Midfield
202477,Deulofeu,Watford,51.649836,-0.401486,18500000,Forward
193061,R. Pereyra,Watford,51.649836,-0.401486,15500000,Midfield
206516,W. Hughes,Watford,51.649836,-0.401486,12500000,Midfield
194138,A. Gray,Watford,51.649836,-0.401486,9000000,Forward
205897,N. Chalobah,Watford,51.649836,-0.401486,8500000,Midfield
189725,T. Cleverley,Watford,51.649836,-0.401486,7500000,Midfield
188155,D. Janmaat,Watford,51.649836,-0.401486,7000000,Defense
189860,Kiko Femenía,Watford,51.649836,-0.401486,7000000,Defense
225410,A. Masina,Watford,51.649836,-0.401486,6500000,Defense
231600,Marc Navarro,Watford,51.649836,-0.401486,6500000,Defense
178091,S. Okaka,Watford,51.649836,-0.401486,6000000,Forward
231638,A. Peñaranda,Watford,51.649836,-0.401486,6000000,Forward
193062,M. Zeegelaar,Watford,51.649836,-0.401486,5500000,Defense
222634,I. Success,Watford,51.649836,-0.401486,5500000,Midfield
180706,C. Cathcart,Watford,51.649836,-0.401486,5000000,Defense
172953,A. Mariappa,Watford,51.649836,-0.401486,3800000,Defense
177578,S. Prödl,Watford,51.649836,-0.401486,3800000,Defense
189067,M. Britos,Watford,51.649836,-0.401486,3200000,Defense
163418,Y. Kaboul,Watford,51.649836,-0.401486,3200000,Defense
182744,J. Holebas,Watford,51.649836,-0.401486,2900000,Defense
213750,K. Sema,Watford,51.649836,-0.401486,2900000,Midfield
233763,P. Dahlberg,Watford,51.649836,-0.401486,1100000,Goalkeeper
235450,Domingos Quina,Watford,51.649836,-0.401486,750000,Midfield
135451,Gomes,Watford,51.649836,-0.401486,600000,Goalkeeper
243277,J. Mukena,Watford,51.649836,-0.401486,375000,Defense
227807,M. Folivi,Watford,51.649836,-0.401486,350000,Forward
238389,B. Wilmot,Watford,51.649836,-0.401486,290000,Defense
234705,A. Eleftheriou,Watford,51.649836,-0.401486,60000,Midfield
201519,J. Veretout,Fiorentina,43.780822,11.282258,16500000,Midfield
235805,F. Chiesa,Fiorentina,43.780822,11.282258,16000000,Midfield
216816,G. Simeone,Fiorentina,43.780822,11.282258,15000000,Forward
231691,A. Lafont,Fiorentina,43.780822,11.282258,14000000,Goalkeeper
193601,G. Pezzella,Fiorentina,43.780822,11.282258,12500000,Defense
211354,M. Benassi,Fiorentina,43.780822,11.282258,11500000,Midfield
229593,M. Pjaca,Fiorentina,43.780822,11.282258,11000000,Midfield
201878,V. Eysseric,Fiorentina,43.780822,11.282258,9000000,Midfield
201389,C. Biraghi,Fiorentina,43.780822,11.282258,7500000,Defense
226601,Vitor Hugo,Fiorentina,43.780822,11.282258,7500000,Defense
238095,N. Milenkovi?,Fiorentina,43.780822,11.282258,7500000,Defense
199170,B. Dabo,Fiorentina,43.780822,11.282258,7000000,Midfield
229927,Gerson,Fiorentina,43.780822,11.282258,6000000,Midfield
210859,V. Laurini,Fiorentina,43.780822,11.282258,4300000,Defense
210697,C. Nørgaard,Fiorentina,43.780822,11.282258,3700000,Midfield
224841,K. Diks,Fiorentina,43.780822,11.282258,3700000,Defense
215556,E. Fernandes,Fiorentina,43.780822,11.282258,3500000,Midfield
164985,C. Théréau,Fiorentina,43.780822,11.282258,3400000,Midfield
210964,F. Ceccherini,Fiorentina,43.780822,11.282258,3400000,Defense
215502,B. Dr?gowski,Fiorentina,43.780822,11.282258,3200000,Goalkeeper
236382,M. Olivera,Fiorentina,43.780822,11.282258,1800000,Defense
246430,D. Vlahovic,Fiorentina,43.780822,11.282258,525000,Forward
240779,M. Meli,Fiorentina,43.780822,11.282258,260000,Midfield
246431,R. Sottil,Fiorentina,43.780822,11.282258,220000,Midfield
186627,M. Balotelli,OGC Nice,43.70513889,7.192583333,27500000,Forward
216388,A. Saint-Maximin,OGC Nice,43.70513889,7.192583333,18000000,Forward
230020,P. Lees-Melou,OGC Nice,43.70513889,7.192583333,12500000,Midfield
212886,W. Cyprien,OGC Nice,43.70513889,7.192583333,12500000,Midfield
233631,A. Ndiaye Diedhiou,Getafe CF,40.325556,-3.714722,12000000,Midfield
177633,Ángel,Getafe CF,40.325556,-3.714722,11500000,Forward
232883,G. Shibasaki,Getafe CF,40.325556,-3.714722,11000000,Midfield
231280,Iván Alejo,Getafe CF,40.325556,-3.714722,10500000,Midfield
217940,D. Djené,Getafe CF,40.325556,-3.714722,10000000,Defense
178424,Antunes,Getafe CF,40.325556,-3.714722,9500000,Defense
223952,David Soria,Getafe CF,40.325556,-3.714722,9000000,Goalkeeper
223517,Danilo,OGC Nice,43.70513889,7.192583333,9000000,Midfield
208449,C. Hérelle,OGC Nice,43.70513889,7.192583333,8500000,Defense
232665,M. Arambarri,Getafe CF,40.325556,-3.714722,8500000,Midfield
235454,M. Sarr,OGC Nice,43.70513889,7.192583333,8500000,Defense
200228,Bruno,Getafe CF,40.325556,-3.714722,8000000,Defense
215223,W. Benítez,OGC Nice,43.70513889,7.192583333,8000000,Goalkeeper
229624,Sergi Guardiola,Getafe CF,40.325556,-3.714722,8000000,Forward
239433,N. Maksimovi?,Getafe CF,40.325556,-3.714722,8000000,Midfield
223578,Mata,Getafe CF,40.325556,-3.714722,7500000,Forward
219712,S. Cristóforo,Getafe CF,40.325556,-3.714722,7500000,Midfield
191628,L. Chichizola,Getafe CF,40.325556,-3.714722,7000000,Goalkeeper
203843,D. Suárez,Getafe CF,40.325556,-3.714722,6500000,Defense
193844,Portillo,Getafe CF,40.325556,-3.714722,6500000,Midfield
213242,A. Tameze,OGC Nice,43.70513889,7.192583333,6500000,Midfield
221130,Y. Cardinale,OGC Nice,43.70513889,7.192583333,6000000,Goalkeeper
240754,Y. Atal,OGC Nice,43.70513889,7.192583333,5500000,Defense
155984,Markel Bergara,Getafe CF,40.325556,-3.714722,5000000,Midfield
234333,M. Maolida,OGC Nice,43.70513889,7.192583333,5000000,Forward
237600,B. Srarfi,OGC Nice,43.70513889,7.192583333,4600000,Midfield
158625,Dante,OGC Nice,43.70513889,7.192583333,4500000,Defense
196935,Ignasi Miquel,Getafe CF,40.325556,-3.714722,4300000,Defense
213313,R. Walter,OGC Nice,43.70513889,7.192583333,4200000,Midfield
219652,Rober Ibáñez,Getafe CF,40.325556,-3.714722,3900000,Midfield
235554,I. Sacko,OGC Nice,43.70513889,7.192583333,3900000,Forward
225863,O. Boscagli,OGC Nice,43.70513889,7.192583333,3300000,Defense
154472,Jorge Molina,Getafe CF,40.325556,-3.714722,3200000,Forward
192816,L. Cabrera,Getafe CF,40.325556,-3.714722,3200000,Defense
222840,R. Coly,OGC Nice,43.70513889,7.192583333,2800000,Defense
230686,J. Makengo,OGC Nice,43.70513889,7.192583333,2800000,Midfield
203177,D. Foulquier,Getafe CF,40.325556,-3.714722,2600000,Midfield
209483,M. Hassen,OGC Nice,43.70513889,7.192583333,2400000,Goalkeeper
201145,M. Le Bihan,OGC Nice,43.70513889,7.192583333,2400000,Forward
150590,C. Jallet,OGC Nice,43.70513889,7.192583333,1900000,Defense
241130,I. Ganago,OGC Nice,43.70513889,7.192583333,1800000,Forward
235981,P. Burner,OGC Nice,43.70513889,7.192583333,1300000,Defense
244762,L. Diaby Fadiga,OGC Nice,43.70513889,7.192583333,900000,Forward
239003,H. Mahou,OGC Nice,43.70513889,7.192583333,800000,Midfield
222286,G. Lloris,OGC Nice,43.70513889,7.192583333,750000,Defense
219836,Rubén Yáñez,Getafe CF,40.325556,-3.714722,725000,Goalkeeper
243430,David Alba,Getafe CF,40.325556,-3.714722,550000,Defense
243032,Hugo Duro,Getafe CF,40.325556,-3.714722,550000,Forward
243429,Alberto Redondo,Getafe CF,40.325556,-3.714722,425000,Defense
243431,Miguel Ángel,Getafe CF,40.325556,-3.714722,425000,Defense
241210,Y. Clementia,OGC Nice,43.70513889,7.192583333,350000,Goalkeeper
243432,P. Mbodji,Getafe CF,40.325556,-3.714722,325000,Midfield
224254,C. Pavón,Boca Juniors,-34.63565,-58.36465,17500000,Midfield
215061,D. Benedetto,Boca Juniors,-34.63565,-58.36465,13000000,Forward
214394,W. Barrios,Boca Juniors,-34.63565,-58.36465,12500000,Midfield
230965,N. Nández,Boca Juniors,-34.63565,-58.36465,11500000,Midfield
211263,L. Magallán,Boca Juniors,-34.63565,-58.36465,9500000,Defense
226378,R. Ábila,Boca Juniors,-34.63565,-58.36465,9000000,Forward
214766,C. Izquierdoz,Boca Juniors,-34.63565,-58.36465,8000000,Defense
214040,F. Fabra,Boca Juniors,-34.63565,-58.36465,8000000,Defense
153177,M. Zárate,Boca Juniors,-34.63565,-58.36465,8000000,Forward
215079,P. Pérez,Boca Juniors,-34.63565,-58.36465,6500000,Midfield
192342,E. Cardona,Boca Juniors,-34.63565,-58.36465,6500000,Midfield
227275,A. Rossi,Boca Juniors,-34.63565,-58.36465,6000000,Goalkeeper
205849,E. Andrada,Boca Juniors,-34.63565,-58.36465,5500000,Goalkeeper
234468,E. Reynoso,Boca Juniors,-34.63565,-58.36465,5500000,Midfield
143001,C. Tévez,Boca Juniors,-34.63565,-58.36465,5000000,Midfield
214955,E. Mas,Boca Juniors,-34.63565,-58.36465,5000000,Defense
215331,L. Jara,Boca Juniors,-34.63565,-58.36465,5000000,Defense
215108,J. Buffarini,Boca Juniors,-34.63565,-58.36465,4300000,Defense
215181,G. Peruzzi,Boca Juniors,-34.63565,-58.36465,4100000,Defense
221832,L. Olaza,Boca Juniors,-34.63565,-58.36465,3600000,Defense
214763,P. Goltz,Boca Juniors,-34.63565,-58.36465,2700000,Defense
226385,C. Espinoza,Boca Juniors,-34.63565,-58.36465,2500000,Midfield
233959,S. Villa,Boca Juniors,-34.63565,-58.36465,1700000,Midfield
196885,C. Lampe,Boca Juniors,-34.63565,-58.36465,650000,Goalkeeper
242081,A. Almendra,Boca Juniors,-34.63565,-58.36465,625000,Midfield
242835,L. Balerdi,Boca Juniors,-34.63565,-58.36465,500000,Defense
233887,J. Chicco,Boca Juniors,-34.63565,-58.36465,425000,Midfield
143076,A. Gómez,Atalanta,45.708889,9.680833,30000000,Forward
200647,J. Ili?i?,Atalanta,45.708889,9.680833,17000000,Midfield
215259,E. Rigoni,Atalanta,45.708889,9.680833,13000000,Midfield
215333,D. Zapata,Atalanta,45.708889,9.680833,12000000,Forward
223273,M. Pašali?,Atalanta,45.708889,9.680833,10500000,Midfield
187598,Rafael Tolói,Atalanta,45.708889,9.680833,10000000,Defense
202024,R. Freuler,Atalanta,45.708889,9.680833,9000000,Midfield
220093,H. Hateboer,Atalanta,45.708889,9.680833,9000000,Midfield
208461,M. de Roon,Atalanta,45.708889,9.680833,8000000,Midfield
217196,J. Palomino,Atalanta,45.708889,9.680833,7500000,Defense
169115,A. Masiello,Atalanta,45.708889,9.680833,7000000,Defense
223697,R. Gosens,Atalanta,45.708889,9.680833,4200000,Midfield
223198,A. Adnan,Atalanta,45.708889,9.680833,3900000,Midfield
235863,M. Varnier,Atalanta,45.708889,9.680833,3500000,Defense
222501,T. Castagne,Atalanta,45.708889,9.680833,3300000,Midfield
229582,G. Mancini,Atalanta,45.708889,9.680833,3200000,Defense
211515,P. Gollini,Atalanta,45.708889,9.680833,2600000,Goalkeeper
242374,M. Barrow,Atalanta,45.708889,9.680833,1900000,Forward
239613,M. Pessina,Atalanta,45.708889,9.680833,1900000,Midfield
222355,L. Valzania,Atalanta,45.708889,9.680833,1600000,Midfield
208165,B. Djimsiti,Atalanta,45.708889,9.680833,900000,Defense
232064,M. Tumminello,Atalanta,45.708889,9.680833,800000,Forward
234760,A. Reca,Atalanta,45.708889,9.680833,425000,Defense
194894,F. Rossi,Atalanta,45.708889,9.680833,180000,Goalkeeper
205193,K. Rekik,Hertha BSC,52.51472222,13.23944444,14000000,Defense
104389,R. Jarstein,Hertha BSC,52.51472222,13.23944444,13000000,Goalkeeper
212626,D. Selke,Hertha BSC,52.51472222,13.23944444,12500000,Forward
212977,N. Stark,Hertha BSC,52.51472222,13.23944444,12000000,Defense
201262,V. Darida,Hertha BSC,52.51472222,13.23944444,10500000,Midfield
158232,S. Kalou,Hertha BSC,52.51472222,13.23944444,10000000,Midfield
222148,O. Duda,Hertha BSC,52.51472222,13.23944444,9500000,Midfield
237629,A. Maier,Hertha BSC,52.51472222,13.23944444,7500000,Midfield
195033,M. Leckie,Hertha BSC,52.51472222,13.23944444,7000000,Midfield
152996,P. Skjelbred,Hertha BSC,52.51472222,13.23944444,6000000,Midfield
232099,M. Gruji?,Hertha BSC,52.51472222,13.23944444,6000000,Midfield
162369,V. Ibiševi?,Hertha BSC,52.51472222,13.23944444,5500000,Forward
177019,F. Lustenberger,Hertha BSC,52.51472222,13.23944444,5500000,Defense
179954,T. Kraft,Hertha BSC,52.51472222,13.23944444,5000000,Goalkeeper
211147,V. Lazaro,Hertha BSC,52.51472222,13.23944444,4500000,Midfield
190854,P. Pekarík,Hertha BSC,52.51472222,13.23944444,4400000,Defense
224242,D. Luckassen,Hertha BSC,52.51472222,13.23944444,4400000,Defense
224949,J. Dilrosun,Hertha BSC,52.51472222,13.23944444,3900000,Midfield
229271,P. Köpke,Hertha BSC,52.51472222,13.23944444,3500000,Forward
189272,A. Esswein,Hertha BSC,52.51472222,13.23944444,3100000,Midfield
236947,J. Torunarigha,Hertha BSC,52.51472222,13.23944444,2700000,Defense
227647,M. Mittelstädt,Hertha BSC,52.51472222,13.23944444,2700000,Defense
229487,L. Klünter,Hertha BSC,52.51472222,13.23944444,1400000,Defense
244509,D. Jastrzembski,Hertha BSC,52.51472222,13.23944444,1300000,Midfield
213573,M. Gersbeck,Hertha BSC,52.51472222,13.23944444,1200000,Goalkeeper
236627,J. Kade,Hertha BSC,52.51472222,13.23944444,650000,Midfield
238271,P. Dárdai,Hertha BSC,52.51472222,13.23944444,650000,Midfield
236661,F. Baak,Hertha BSC,52.51472222,13.23944444,450000,Defense
239742,J. Klinsmann,Hertha BSC,52.51472222,13.23944444,450000,Goalkeeper
223271,S. Kurt,Hertha BSC,52.51472222,13.23944444,425000,Midfield
242454,M. ?ovi?,Hertha BSC,52.51472222,13.23944444,350000,Midfield
242431,S. Friede,Hertha BSC,52.51472222,13.23944444,350000,Midfield
226851,B. Pavard,VfB Stuttgart,48.792222,9.231944,17500000,Defense
193886,D. Didavi,VfB Stuttgart,48.792222,9.231944,15000000,Midfield
221342,Pablo Maffeo,VfB Stuttgart,48.792222,9.231944,13000000,Defense
150418,M. Gómez,VfB Stuttgart,48.792222,9.231944,12000000,Forward
232244,S. Ascacíbar,VfB Stuttgart,48.792222,9.231944,12000000,Midfield
186148,R. Zieler,VfB Stuttgart,48.792222,9.231944,10000000,Goalkeeper
223641,T. Baumgartl,VfB Stuttgart,48.792222,9.231944,8500000,Defense
221797,E. Thommy,VfB Stuttgart,48.792222,9.231944,8500000,Midfield
167431,G. Castro,VfB Stuttgart,48.792222,9.231944,7500000,Midfield
158856,C. Gentner,VfB Stuttgart,48.792222,9.231944,6500000,Midfield
210719,M. Kempf,VfB Stuttgart,48.792222,9.231944,6500000,Defense
227732,A. Donis,VfB Stuttgart,48.792222,9.231944,6500000,Forward
179696,E. Insúa,VfB Stuttgart,48.792222,9.231944,6000000,Defense
222825,C. Akolo,VfB Stuttgart,48.792222,9.231944,6000000,Midfield
164491,D. Aogo,VfB Stuttgart,48.792222,9.231944,4500000,Midfield
240690,N. González,VfB Stuttgart,48.792222,9.231944,4300000,Midfield
176687,A. Beck,VfB Stuttgart,48.792222,9.231944,3700000,Defense
235717,B. Özcan,VfB Stuttgart,48.792222,9.231944,3400000,Midfield
243388,B. Sosa,VfB Stuttgart,48.792222,9.231944,1600000,Defense
229154,J. Kliment,VfB Stuttgart,48.792222,9.231944,850000,Forward
183513,J. Grahl,VfB Stuttgart,48.792222,9.231944,825000,Goalkeeper
177100,T. Werner,VfB Stuttgart,48.792222,9.231944,700000,Midfield
244034,D. Kopacz,VfB Stuttgart,48.792222,9.231944,650000,Midfield
246416,L. Dajaku,VfB Stuttgart,48.792222,9.231944,600000,Forward
246328,A. Aidonis,VfB Stuttgart,48.792222,9.231944,550000,Unknown
241050,A. Meyer,VfB Stuttgart,48.792222,9.231944,300000,Goalkeeper
235647,H. Sarpei,VfB Stuttgart,48.792222,9.231944,240000,Midfield
216451,J. Seri,Fulham,51.475,-0.221667,20500000,Midfield
215716,A. Mitrovi?,Fulham,51.475,-0.221667,12000000,Forward
235883,R. Sessegnon,Fulham,51.475,-0.221667,12000000,Midfield
206652,Sergio Rico,Fulham,51.475,-0.221667,11500000,Goalkeeper
207441,L. Vietto,Fulham,51.475,-0.221667,10000000,Forward
193130,A. Schürrle,Fulham,51.475,-0.221667,9500000,Midfield
208534,A. Mawson,Fulham,51.475,-0.221667,9000000,Defense
177723,Fabricio,Fulham,51.475,-0.221667,8000000,Goalkeeper
232270,T. Fosu-Mensah,Fulham,51.475,-0.221667,8000000,Defense
227236,A. Zambo Anguissa,Fulham,51.475,-0.221667,7000000,Midfield
205989,C. Chambers,Fulham,51.475,-0.221667,6500000,Defense
187043,S. Johansen,Fulham,51.475,-0.221667,6500000,Midfield
203505,J. Bryan,Fulham,51.475,-0.221667,6000000,Defense
175314,K. McDonald,Fulham,51.475,-0.221667,5000000,Midfield
192725,M. Le Marchand,Fulham,51.475,-0.221667,4400000,Defense
204246,M. Bettinelli,Fulham,51.475,-0.221667,3600000,Goalkeeper
200778,C. Christie,Fulham,51.475,-0.221667,3200000,Midfield
225541,A. Kamara,Fulham,51.475,-0.221667,3200000,Forward
198261,T. Ream,Fulham,51.475,-0.221667,3000000,Defense
202940,N. Kebano,Fulham,51.475,-0.221667,2800000,Midfield
188271,F. Ayité,Fulham,51.475,-0.221667,1700000,Midfield
208309,I. Cissé,Fulham,51.475,-0.221667,1000000,Midfield
229379,L. de la Torre,Fulham,51.475,-0.221667,800000,Midfield
185349,D. Odoi,Fulham,51.475,-0.221667,775000,Defense
229372,A. Davies,Fulham,51.475,-0.221667,325000,Defense
240734,M. O'Riley,Fulham,51.475,-0.221667,250000,Midfield
242385,T. Abraham,Fulham,51.475,-0.221667,250000,Forward
239800,S. Sessegnon,Fulham,51.475,-0.221667,230000,Defense
243667,C. Thompson,Fulham,51.475,-0.221667,220000,Forward
241825,T. Francois,Fulham,51.475,-0.221667,180000,Midfield
242382,L. Ashby-Hammond,Fulham,51.475,-0.221667,150000,Goalkeeper
241494,M. Jenz,Fulham,51.475,-0.221667,130000,Defense
201508,G. Ramírez,Sampdoria,44.416431,8.952428,13000000,Midfield
201046,R. Saponara,Sampdoria,44.416431,8.952428,12500000,Midfield
226592,J. Jankto,Sampdoria,44.416431,8.952428,11500000,Midfield
202851,G. Defrel,Sampdoria,44.416431,8.952428,11000000,Forward
211408,K. Linetty,Sampdoria,44.416431,8.952428,10500000,Midfield
199652,D. Praet,Sampdoria,44.416431,8.952428,10000000,Midfield
201049,L. Tonelli,Sampdoria,44.416431,8.952428,8500000,Defense
226536,O. Colley,Sampdoria,44.416431,8.952428,8500000,Defense
159261,F. Quagliarella,Sampdoria,44.416431,8.952428,8000000,Forward
181318,A. Ekdal,Sampdoria,44.416431,8.952428,7500000,Midfield
224221,J. Andersen,Sampdoria,44.416431,8.952428,7000000,Defense
199763,B. Bereszy?ski,Sampdoria,44.416431,8.952428,6000000,Defense
228413,E. Audero,Sampdoria,44.416431,8.952428,5500000,Goalkeeper
202848,G. Caprari,Sampdoria,44.416431,8.952428,5500000,Forward
192397,Rafael,Sampdoria,44.416431,8.952428,4900000,Goalkeeper
233943,Ronaldo Vieira,Sampdoria,44.416431,8.952428,4000000,Midfield
205934,N. Murru,Sampdoria,44.416431,8.952428,3500000,Defense
221168,D. Kownacki,Sampdoria,44.416431,8.952428,3200000,Forward
197777,J. Sala,Sampdoria,44.416431,8.952428,3000000,Defense
193336,V. Belec,Sampdoria,44.416431,8.952428,2600000,Goalkeeper
193686,V. Regini,Sampdoria,44.416431,8.952428,2600000,Defense
152922,E. Barreto,Sampdoria,44.416431,8.952428,2300000,Midfield
219852,A. Ferrari,Sampdoria,44.416431,8.952428,2000000,Defense
235474,G. Rolando,Sampdoria,44.416431,8.952428,1000000,Midfield
243510,O. Stijepovi?,Sampdoria,44.416431,8.952428,750000,Midfield
230654,Júnior Tavares,Sampdoria,44.416431,8.952428,725000,Defense
240543,M. Leverbe,Sampdoria,44.416431,8.952428,110000,Defense
215871,A. Jahanbakhsh,Brighton & Hove Albion,50.861822,-0.083278,11500000,Midfield
225018,F. Andone,Brighton & Hove Albion,50.861822,-0.083278,11500000,Forward
199915,L. Dunk,Brighton & Hove Albion,50.861822,-0.083278,11000000,Defense
199005,M. Ryan,Brighton & Hove Albion,50.861822,-0.083278,10500000,Goalkeeper
193158,D. Pröpper,Brighton & Hove Albion,50.861822,-0.083278,10500000,Midfield
219411,J. Izquierdo,Brighton & Hove Albion,50.861822,-0.083278,10500000,Midfield
190765,P. Groß,Brighton & Hove Albion,50.861822,-0.083278,10000000,Midfield
204366,J. Locadia,Brighton & Hove Albion,50.861822,-0.083278,9000000,Forward
203910,A. Knockaert,Brighton & Hove Albion,50.861822,-0.083278,8500000,Midfield
194644,Montoya,Brighton & Hove Albion,50.861822,-0.083278,8000000,Defense
182184,D. Stephens,Brighton & Hove Albion,50.861822,-0.083278,7500000,Midfield
232805,Bernardo,Brighton & Hove Albion,50.861822,-0.083278,7500000,Defense
206594,S. March,Brighton & Hove Albion,50.861822,-0.083278,5000000,Midfield
236480,Y. Bissouma,Brighton & Hove Albion,50.861822,-0.083278,5000000,Midfield
188182,L. Balogun,Brighton & Hove Albion,50.861822,-0.083278,4900000,Defense
172937,G. Murray,Brighton & Hove Albion,50.861822,-0.083278,4700000,Forward
177766,G. Bong,Brighton & Hove Albion,50.861822,-0.083278,4100000,Defense
192838,E. Schelotto,Brighton & Hove Albion,50.861822,-0.083278,3000000,Defense
193550,B. Kayal,Brighton & Hove Albion,50.861822,-0.083278,2900000,Midfield
169345,M. Suttner,Brighton & Hove Albion,50.861822,-0.083278,2600000,Defense
222404,M. Normann,Brighton & Hove Albion,50.861822,-0.083278,1500000,Midfield
236918,A. Dreyer,Brighton & Hove Albion,50.861822,-0.083278,1200000,Midfield
241651,V. Gyökeres,Brighton & Hove Albion,50.861822,-0.083278,675000,Forward
145047,Bruno Saltor,Brighton & Hove Albion,50.861822,-0.083278,650000,Defense
188836,J. Steele,Brighton & Hove Albion,50.861822,-0.083278,650000,Goalkeeper
237286,A. Connolly,Brighton & Hove Albion,50.861822,-0.083278,625000,Forward
173533,D. Button,Brighton & Hove Albion,50.861822,-0.083278,600000,Goalkeeper
231936,B. White,Brighton & Hove Albion,50.861822,-0.083278,500000,Defense
238516,L. Østigård,Brighton & Hove Albion,50.861822,-0.083278,475000,Defense
228642,J. Tilley,Brighton & Hove Albion,50.861822,-0.083278,280000,Midfield
228779,B. Barclay,Brighton & Hove Albion,50.861822,-0.083278,180000,Defense
227949,J. Kerr,Brighton & Hove Albion,50.861822,-0.083278,130000,Defense
213160,R. Zobnin,Spartak Moscow,55.8175,37.435556,15000000,Midfield
203757,Zé Luís,Spartak Moscow,55.8175,37.435556,14500000,Forward
202642,Fernando,Spartak Moscow,55.8175,37.435556,11000000,Midfield
229773,G. Dzhikiya,Spartak Moscow,55.8175,37.435556,10500000,Defense
213732,A. Selikhov,Spartak Moscow,55.8175,37.435556,9500000,Goalkeeper
156142,R. Eremenko,Spartak Moscow,55.8175,37.435556,9000000,Midfield
188536,S. Hanni,Spartak Moscow,55.8175,37.435556,9000000,Midfield
219581,S. Gigot,Spartak Moscow,55.8175,37.435556,8500000,Defense
193897,J. Ananidze,Spartak Moscow,55.8175,37.435556,8500000,Midfield
185373,I. Popov,Spartak Moscow,55.8175,37.435556,7500000,Forward
210468,I. Kutepov,Spartak Moscow,55.8175,37.435556,6500000,Defense
204699,L. Melgarejo,Spartak Moscow,55.8175,37.435556,6000000,Midfield
229218,Pedro Rocha,Spartak Moscow,55.8175,37.435556,5500000,Midfield
168326,S. Bocchetti,Spartak Moscow,55.8175,37.435556,5000000,Defense
224719,A. Tashaev,Spartak Moscow,55.8175,37.435556,5000000,Midfield
147621,A. Samedov,Spartak Moscow,55.8175,37.435556,4700000,Midfield
187366,D. Glushakov,Spartak Moscow,55.8175,37.435556,4500000,Midfield
216371,A. Timofeev,Spartak Moscow,55.8175,37.435556,2400000,Midfield
148212,A. Rebrov,Spartak Moscow,55.8175,37.435556,2300000,Goalkeeper
187492,D. Kombarov,Spartak Moscow,55.8175,37.435556,2000000,Defense
170923,A. Eschenko,Spartak Moscow,55.8175,37.435556,1600000,Defense
233791,A. Maksimenko,Spartak Moscow,55.8175,37.435556,1200000,Goalkeeper
223359,M. Petkovi?,Spartak Moscow,55.8175,37.435556,1100000,Defense
245573,A. Lomovitskiy,Spartak Moscow,55.8175,37.435556,1000000,Midfield
242595,S. Eremenko,Spartak Moscow,55.8175,37.435556,950000,Midfield
228763,G. Melkadze,Spartak Moscow,55.8175,37.435556,850000,Midfield
245572,N. Rasskazov,Spartak Moscow,55.8175,37.435556,675000,Defense
